timeAtServer,geoAltitude
514.207000017166,2110.74
514.739000082016,2103.12
515.251000165939,2110.74
516.184000015259,2125.98
516.718000173569,2125.98
517.301000118256,2141.22
517.756000041962,2141.22
518.238000154495,2156.46
518.695000171661,2148.84
519.821000099182,2171.7
520.276000022888,2186.94
520.682000160217,2186.94
520.682000160217,2194.56
521.696000099182,2202.18
522.118000030518,2202.18
522.525000095367,2217.42
522.927000045776,2217.42
523.412000179291,2232.66
524.965000152588,2247.9
525.542000055313,2263.14
526.59500002861,2286.0
527.157999992371,2286.0
527.608000040054,2301.24
528.005000114441,2293.62
528.509999990463,2308.86
529.091000080109,2331.72
529.588000059128,2324.1
530.001000165939,2331.72
530.575000047684,2346.96
530.575000047684,2339.34
531.022000074387,2354.58
531.577000141144,2354.58
532.106000185013,2362.2
532.588000059128,2369.82
533.148000001907,2377.44
534.229000091553,2392.68
534.693000078201,2392.68
536.077000141144,2415.54
536.558000087738,2423.16
537.09700012207,2423.16
537.705000162125,2438.4
538.131000041962,2430.78
539.06200003624,2453.64
539.06200003624,2446.02
539.506999969482,2453.64
539.87700009346,2461.26
540.357000112534,2468.88
540.738000154495,2468.88
541.277000188828,2476.5
541.776000022888,2484.12
542.289999961853,2484.12
543.390000104904,2506.98
544.488000154495,2514.6
544.922000169754,2514.6
545.478000164032,2529.84
545.930999994278,2529.84
546.427000045776,2537.46
546.906000137329,2545.08
546.906000137329,2537.46
547.376000165939,2552.7
547.376000165939,2545.08
547.933000087738,2552.7
548.341000080109,2560.32
548.837000131607,2560.32
549.275000095367,2575.56
549.742000102997,2567.94
550.272000074387,2583.18
550.854000091553,2583.18
551.404000043869,2598.42
551.967000007629,2606.04
551.967000007629,2598.42
552.473000049591,2613.66
553.00200009346,2613.66
553.00200009346,2621.28
553.519000053406,2621.28
554.029000043869,2636.52
554.580000162125,2636.52
555.057000160217,2644.14
555.057000160217,2636.52
555.568000078201,2644.14
556.130000114441,2667.0
556.524000167847,2659.38
556.524000167847,2667.0
556.913000106812,2667.0
557.449000120163,2682.24
557.950000047684,2682.24
558.480000019074,2689.86
558.911000013351,2697.48
559.413000106812,2712.72
559.827000141144,2712.72
560.414000034332,2720.34
560.947000026703,2720.34
561.479000091553,2735.58
562.013000011444,2735.58
562.466000080109,2750.82
563.015000104904,2750.82
563.492000102997,2766.06
564.427999973297,2788.92
564.427999973297,2796.54
564.930000066757,2788.92
565.40900015831,2804.16
565.40900015831,2796.54
565.919000148773,2804.16
566.425000190735,2819.4
566.425000190735,2811.78
567.00400018692,2834.64
567.447999954224,2842.26
567.861000061035,2842.26
568.322000026703,2857.5
568.824000120163,2857.5
568.824000120163,2849.88
569.226000070572,2857.5
569.671000003815,2880.36
570.095999956131,2880.36
570.481000185013,2895.6
571.023000001907,2895.6
571.452000141144,2910.84
572.008000135422,2926.08
572.008000135422,2918.46
572.584000110626,2926.08
573.662000179291,2948.94
574.706000089645,2971.8
575.12900018692,2964.18
575.615000009537,2979.42
575.615000009537,2987.04
576.037000179291,2987.04
577.598000049591,3025.14
577.598000049591,3017.52
578.130000114441,3032.76
578.130000114441,3040.38
578.509999990463,3048.0
579.493999958038,3063.24
579.947999954224,3063.24
580.364000082016,3078.48
580.81299996376,3078.48
581.199000120163,3086.1
581.199000120163,3093.72
581.607000112534,3101.34
582.101000070572,3108.96
582.712000131607,3124.2
583.264000177383,3124.2
583.77999997139,3139.44
584.177999973297,3147.06
584.177999973297,3139.44
584.741000175476,3154.68
585.164999961853,3154.68
585.723000049591,3177.54
586.271000146866,3192.78
586.685000181198,3192.78
587.149000167847,3208.02
587.703999996185,3208.02
588.111000061035,3215.64
588.695000171661,3230.88
589.223999977112,3230.88
589.748000144959,3246.12
590.206000089645,3261.36
590.647000074387,3261.36
591.164999961853,3276.6
591.644000053406,3268.98
592.199000120163,3284.22
592.697000026703,3284.22
593.15700006485,3299.46
593.729000091553,3299.46
594.180000066757,3314.7
594.588000059128,3314.7
595.042000055313,3314.7
595.572999954224,3329.94
596.054000139236,3329.94
596.53400015831,3345.18
597.050000190735,3352.8
597.050000190735,3345.18
597.631000041962,3345.18
597.631000041962,3352.8
598.083000183106,3360.42
598.083000183106,3352.8
598.588999986649,3368.04
599.128000020981,3383.28
599.128000020981,3375.66
599.634000062943,3375.66
599.634000062943,3383.28
600.1890001297,3383.28
600.1890001297,3390.9
600.776000022888,3390.9
600.776000022888,3398.52
601.182000160217,3398.52
601.646000146866,3406.14
601.646000146866,3398.52
602.090000152588,3406.14
602.661000013351,3413.76
602.661000013351,3406.14
603.128000020981,3413.76
603.128000020981,3421.38
603.537000179291,3421.38
604.631000041962,3436.62
605.183000087738,3436.62
605.595999956131,3444.24
606.149000167847,3444.24
606.571000099182,3444.24
607.151000022888,3451.86
607.72200012207,3451.86
608.210999965668,3459.48
608.72000002861,3459.48
610.141000032425,3474.72
610.593000173569,3482.34
611.074000120163,3482.34
611.492000102997,3482.34
611.982000112534,3489.96
612.371999979019,3489.96
612.766999959946,3489.96
613.297000169754,3497.58
613.775000095367,3497.58
614.25400018692,3497.58
614.776000022888,3505.2
615.239000082016,3505.2
615.669000148773,3505.2
616.25200009346,3512.82
616.802999973297,3512.82
617.322000026703,3512.82
617.788000106812,3520.44
618.356000185013,3520.44
618.769000053406,3520.44
619.315999984741,3528.06
619.72200012207,3528.06
620.731000185013,3535.68
621.164000034332,3535.68
621.72000002861,3543.3
622.226000070572,3543.3
622.661000013352,3543.3
623.532999992371,3550.92
624.048000097275,3550.92
624.496999979019,3558.54
624.90499997139,3558.54
625.436000108719,3558.54
625.841000080109,3566.16
626.34700012207,3573.78
626.75400018692,3566.16
627.331000089645,3573.78
627.838000059128,3573.78
628.423000097275,3581.4
628.838999986649,3581.4
629.297000169754,3581.4
629.700999975205,3581.4
630.15499997139,3589.02
630.716000080109,3596.64
631.149000167847,3589.02
631.555999994278,3596.64
631.555999994278,3604.26
632.005000114441,3596.64
632.446000099182,3604.26
632.884999990463,3596.64
633.390000104904,3611.88
633.946000099182,3604.26
634.449000120163,3611.88
634.932000160217,3611.88
635.388000011444,3619.5
635.851999998093,3611.88
636.384999990463,3627.12
636.890000104904,3619.5
637.319000005722,3627.12
637.773000001907,3627.12
638.176000118256,3627.12
638.729000091553,3627.12
639.137000083923,3634.74
639.644000053406,3634.74
640.149000167847,3649.98
640.582000017166,3642.36
641.118999958038,3649.98
641.623000144959,3649.98
642.02999997139,3649.98
642.535000085831,3657.6
643.098000049591,3657.6
643.663000106812,3657.6
643.663000106812,3665.22
644.200999975205,3672.84
644.200999975205,3665.22
644.75200009346,3672.84
645.233000040054,3680.46
645.677000045776,3680.46
646.093000173569,3688.08
646.618999958038,3695.7
647.061000108719,3695.7
647.588000059128,3703.32
648.101000070572,3695.7
648.641999959946,3703.32
648.641999959946,3710.94
649.091000080109,3710.94
649.584000110626,3710.94
649.584000110626,3718.56
650.492000102997,3733.8
651.363000154495,3741.42
651.921000003815,3741.42
652.5,3749.04
653.085999965668,3749.04
653.085999965668,3756.66
653.470999956131,3764.28
653.899000167847,3756.66
654.319000005722,3771.9
654.81200003624,3771.9
655.37900018692,3787.14
655.785000085831,3787.14
656.341000080109,3787.14
656.341000080109,3794.76
656.871999979019,3802.38
657.4390001297,3810.0
657.944000005722,3802.38
658.401000022888,3817.62
658.856000185013,3817.62
659.384000062943,3825.24
660.374000072479,3840.48
660.930000066757,3840.48
661.499000072479,3855.72
661.886000156403,3848.1
662.350000143051,3863.34
662.775000095367,3863.34
662.775000095367,3870.96
663.338999986649,3878.58
663.84500002861,3878.58
664.427000045776,3886.2
664.959000110626,3893.82
664.959000110626,3886.2
665.389000177383,3901.44
665.818000078201,3901.44
666.376000165939,3916.68
666.926000118256,3909.06
667.455000162125,3924.3
668.036000013352,3924.3
668.572999954224,3939.54
669.15499997139,3939.54
669.15499997139,3947.16
669.598999977112,3954.78
670.115000009537,3954.78
671.107000112534,3970.02
671.545000076294,3977.64
671.933000087738,3977.64
672.413000106812,3985.26
672.921000003815,3992.88
673.427999973297,4000.5
674.375,4008.12
674.930999994278,4023.36
675.420000076294,4023.36
675.902000188828,4030.98
676.458000183106,4046.22
676.884999990463,4046.22
677.368000030518,4053.84
677.947999954224,4061.46
678.527000188828,4069.08
679.019000053406,4076.7
679.601999998093,4091.94
680.107000112534,4099.56
680.107000112534,4091.94
680.664999961853,4099.56
681.170000076294,4114.8
681.756000041962,4114.8
682.213999986649,4130.04
682.643000125885,4130.04
682.643000125885,4137.66
683.148000001907,4137.66
683.555000066757,4137.66
683.555000066757,4145.28
684.074000120163,4152.9
684.575000047684,4152.9
685.105000019074,4160.52
685.511000156403,4175.76
685.93799996376,4175.76
686.445000171661,4191.0
686.848999977112,4183.38
687.299000024796,4206.24
687.805999994278,4206.24
688.248000144959,4221.48
688.75400018692,4221.48
689.15900015831,4229.1
689.15900015831,4221.48
689.587000131607,4236.72
689.587000131607,4229.1
690.118000030518,4244.34
690.545000076294,4244.34
691.111000061035,4251.96
691.690999984741,4251.96
691.690999984741,4259.58
692.072000026703,4259.58
692.072000026703,4267.2
692.601999998093,4259.58
693.012000083923,4274.82
693.522000074387,4282.44
694.006999969482,4274.82
694.531000137329,4290.06
695.026000022888,4297.68
695.501000165939,4297.68
696.074000120163,4305.3
696.555000066757,4312.92
697.038000106812,4312.92
697.544000148773,4320.54
697.544000148773,4312.92
697.9390001297,4320.54
698.414000034332,4320.54
698.414000034332,4328.16
698.924000024796,4335.78
699.419000148773,4343.4
699.817000150681,4351.02
700.746000051499,4358.64
701.304000139237,4366.26
701.825000047684,4366.26
702.309000015259,4381.5
702.881999969482,4381.5
703.348999977112,4396.74
703.9390001297,4396.74
704.391000032425,4404.36
704.886000156403,4404.36
705.318000078201,4419.6
705.723999977112,4419.6
706.176000118256,4427.22
706.176000118256,4434.84
706.65499997139,4434.84
706.65499997139,4442.46
707.067000150681,4434.84
707.067000150681,4442.46
707.542999982834,4450.08
708.101999998093,4457.7
708.101999998093,4450.08
708.666000127792,4465.32
709.256999969482,4480.56
709.677000045776,4480.56
710.172000169754,4495.8
710.615000009537,4495.8
711.171000003815,4503.42
711.745000123978,4511.04
712.182000160217,4526.28
712.703999996185,4526.28
713.21900010109,4541.52
713.799000024796,4541.52
714.363000154495,4556.76
714.765000104904,4564.38
715.249000072479,4564.38
715.729000091553,4564.38
716.210000038147,4587.24
716.771000146866,4587.24
717.311000108719,4602.48
717.817000150681,4602.48
718.342000007629,4610.1
718.831000089645,4610.1
719.384000062943,4625.34
719.896000146866,4625.34
720.429000139237,4640.58
720.809000015259,4640.58
721.263000011444,4640.58
721.739000082016,4648.2
722.28200006485,4663.44
722.726000070572,4671.06
723.639000177384,4678.68
724.031000137329,4678.68
724.59400010109,4686.3
725.019999980927,4686.3
725.570000171661,4693.92
726.088999986649,4701.54
726.651000022888,4716.78
727.137000083923,4709.16
727.137000083923,4716.78
727.598999977112,4724.4
727.598999977112,4716.78
728.06200003624,4732.02
728.56200003624,4739.64
728.56200003624,4732.02
729.105000019074,4732.02
729.587000131607,4739.64
729.587000131607,4747.26
730.100000143051,4754.88
730.512000083923,4762.5
730.935000181198,4762.5
731.485000133514,4762.5
731.485000133514,4770.12
732.561000108719,4785.36
732.970999956131,4777.74
733.457000017166,4792.98
733.960999965668,4792.98
734.390000104904,4800.6
734.390000104904,4792.98
734.963999986649,4808.22
735.40499997139,4815.84
735.864000082016,4815.84
735.864000082016,4823.46
736.342000007629,4831.08
736.897000074387,4823.46
737.327000141144,4831.08
737.782999992371,4838.7
738.308000087738,4838.7
738.308000087738,4846.32
738.763000011444,4853.94
739.22200012207,4846.32
739.759999990463,4861.56
739.759999990463,4853.94
740.238000154495,4853.94
740.238000154495,4861.56
740.756999969482,4869.18
741.318000078201,4876.8
741.822999954224,4869.18
742.241000175476,4884.42
742.794000148773,4884.42
743.209000110626,4884.42
743.209000110626,4892.04
744.161000013351,4892.04
744.633000135422,4907.28
745.057000160217,4907.28
745.496000051498,4914.9
745.9390001297,4914.9
746.376000165939,4930.14
746.880000114441,4922.52
747.417000055313,4937.76
747.841000080109,4930.14
747.841000080109,4945.38
748.22000002861,4953.0
748.22000002861,4937.76
748.664999961853,4953.0
749.167000055313,4960.62
749.686000108719,4960.62
750.228000164032,4975.86
750.759000062943,4975.86
751.167999982834,4975.86
751.647000074387,4991.1
752.203000068665,4991.1
752.614000082016,5006.34
752.614000082016,4998.72
753.069000005722,5021.58
753.641000032425,5021.58
754.118999958038,5021.58
754.118999958038,5029.2
754.621999979019,5036.82
755.025000095368,5036.82
755.521000146866,5052.06
755.956000089645,5044.44
755.956000089645,5052.06
756.34400010109,5059.68
756.34400010109,5052.06
756.923000097275,5067.3
757.463999986649,5082.54
757.463999986649,5074.92
757.919000148773,5090.16
758.331000089645,5105.4
758.331000089645,5097.78
758.932000160217,5113.02
759.444000005722,5113.02
759.444000005722,5120.64
759.898000001907,5120.64
760.458000183106,5135.88
760.996000051499,5151.12
760.996000051499,5143.5
761.581000089645,5158.74
761.581000089645,5151.12
762.074000120163,5151.12
762.581000089645,5166.36
763.117000102997,5166.36
763.643000125885,5189.22
764.154000043869,5189.22
765.207000017166,5212.08
765.656000137329,5219.7
765.656000137329,5212.08
766.039999961853,5219.7
766.574000120163,5242.56
766.574000120163,5227.32
766.953000068665,5234.94
767.482000112534,5242.56
767.991000175476,5250.18
768.549000024796,5257.8
769.108999967575,5265.42
769.639000177383,5280.66
769.639000177383,5273.04
770.177000045776,5280.66
770.177000045776,5288.28
770.578999996185,5295.9
771.060000181198,5295.9
771.634999990463,5311.14
772.192000150681,5318.76
772.192000150681,5311.14
772.729000091553,5326.38
772.729000091553,5318.76
773.207000017166,5326.38
773.618000030518,5334.0
774.170000076294,5334.0
774.585000038147,5341.62
775.091000080109,5341.62
775.673000097275,5356.86
775.673000097275,5349.24
776.15900015831,5356.86
776.639000177384,5372.1
777.078000068665,5364.48
777.509999990463,5379.72
777.963000059128,5379.72
777.963000059128,5387.34
778.373000144959,5394.96
778.373000144959,5387.34
778.894000053406,5394.96
779.345999956131,5394.96
779.345999956131,5402.58
779.777000188828,5402.58
780.231000185013,5410.2
780.821000099182,5410.2
781.315000057221,5425.44
781.87700009346,5425.44
782.296000003815,5433.06
782.296000003815,5425.44
782.789000034332,5433.06
783.218000173569,5440.68
784.15700006485,5440.68
784.715000152588,5455.92
785.195000171661,5455.92
785.651000022888,5463.54
786.209000110626,5463.54
786.644999980927,5471.16
787.153000116348,5471.16
787.555000066757,5486.4
788.059000015259,5478.78
788.542999982834,5494.02
788.934000015259,5486.4
790.384000062943,5509.26
790.883000135422,5509.26
790.883000135422,5516.88
791.43799996376,5524.5
791.930999994278,5524.5
792.462000131607,5532.12
792.917000055313,5532.12
793.391000032425,5547.36
793.894999980927,5539.74
794.43799996376,5554.98
794.43799996376,5547.36
795.001000165939,5562.6
795.420000076294,5562.6
795.857000112534,5570.22
796.391999959946,5577.84
796.973999977112,5577.84
797.559000015259,5585.46
798.02999997139,5585.46
798.02999997139,5593.08
798.498000144959,5600.7
798.930000066757,5593.08
799.402000188828,5608.32
799.81200003624,5615.94
800.390000104904,5615.94
800.390000104904,5623.56
800.861999988556,5615.94
800.861999988556,5623.56
801.375,5623.56
801.375,5631.18
801.840000152588,5638.8
801.840000152588,5631.18
802.206000089645,5631.18
802.772000074387,5646.42
803.22000002861,5646.42
803.610000133515,5654.04
804.09400010109,5661.66
804.651000022888,5669.28
805.15499997139,5661.66
805.617000102997,5676.9
806.186000108719,5692.14
806.611000061035,5692.14
807.075000047684,5699.76
807.574000120163,5699.76
807.574000120163,5707.38
808.131000041962,5715.0
808.68700003624,5715.0
809.144999980927,5715.0
809.144999980927,5722.62
809.726000070572,5722.62
810.157999992371,5737.86
810.587000131607,5730.24
811.037000179291,5737.86
812.024000167847,5753.1
812.024000167847,5745.48
812.571000099182,5760.72
813.137000083923,5760.72
813.578000068665,5775.96
813.578000068665,5768.34
814.088999986649,5775.96
814.088999986649,5768.34
814.601000070572,5775.96
815.179000139237,5783.58
815.663000106812,5798.82
816.140000104904,5791.2
816.709000110626,5806.44
817.186000108719,5806.44
817.641000032425,5806.44
818.205000162125,5814.06
818.729000091553,5821.68
819.249000072479,5829.3
819.667000055313,5836.92
820.243999958038,5836.92
820.694000005722,5844.54
821.231000185013,5852.16
821.726999998093,5859.78
822.259999990463,5852.16
822.675000190735,5867.4
823.120000123978,5859.78
823.593000173569,5875.02
824.144000053406,5875.02
824.644999980927,5882.64
825.180000066757,5890.26
825.180000066757,5882.64
825.736000061035,5897.88
826.3140001297,5897.88
826.840000152588,5905.5
827.34500002861,5913.12
827.34500002861,5920.74
827.804000139236,5913.12
828.236999988556,5928.36
828.738000154495,5920.74
829.190999984741,5928.36
829.732000112534,5928.36
830.287000179291,5943.6
830.822000026703,5943.6
831.338000059128,5943.6
831.749000072479,5951.22
832.177999973297,5951.22
832.683000087738,5958.84
833.157999992371,5966.46
833.677000045776,5966.46
834.144000053406,5974.08
834.644000053406,5974.08
835.121000051498,5989.32
835.546000003815,5989.32
835.981000185013,5989.32
836.462000131607,5989.32
837.018000125885,5996.94
837.575000047684,6012.18
838.098999977112,6012.18
838.538000106812,6012.18
839.045000076294,6019.8
839.045000076294,6027.42
839.547000169754,6035.04
839.547000169754,6027.42
840.051000118256,6035.04
840.591000080109,6035.04
841.019999980927,6042.66
841.571000099182,6050.28
841.571000099182,6042.66
842.023000001907,6050.28
842.595999956131,6057.9
843.110000133514,6065.52
843.570000171661,6073.14
843.993999958038,6073.14
844.505000114441,6073.14
845.065000057221,6080.76
845.46700000763,6096.0
846.026000022888,6088.38
846.442000150681,6103.62
846.848999977112,6103.62
846.848999977112,6096.0
847.317000150681,6111.24
847.768000125885,6111.24
848.207000017166,6118.86
848.690999984741,6126.48
849.114000082016,6118.86
849.114000082016,6126.48
849.513000011444,6134.1
849.996000051499,6126.48
849.996000051499,6134.1
850.547000169754,6134.1
850.547000169754,6141.72
851.025000095367,6149.34
851.025000095367,6141.72
851.555999994278,6149.34
852.558000087738,6164.58
852.986000061035,6156.96
853.414999961853,6172.2
853.873000144959,6164.58
854.420000076294,6179.82
854.907999992371,6179.82
855.411000013351,6187.44
855.969000101089,6195.06
855.969000101089,6187.44
856.458000183106,6202.68
856.956000089645,6210.3
856.956000089645,6202.68
857.539000034332,6217.92
858.100000143051,6217.92
858.653000116348,6217.92
859.134000062943,6233.16
859.134000062943,6225.54
859.526000022888,6240.78
860.077000141144,6240.78
860.637000083923,6248.4
861.116000175476,6256.02
861.613000154495,6263.64
861.613000154495,6256.02
862.177000045776,6271.26
862.705000162125,6278.88
863.286000013352,6278.88
863.766000032425,6286.5
864.344000101089,6294.12
864.718000173569,6301.74
865.317000150681,6301.74
865.317000150681,6309.36
865.719000101089,6309.36
866.690000057221,6324.6
867.154000043869,6324.6
867.703999996185,6339.84
867.703999996185,6332.22
868.136000156403,6339.84
868.136000156403,6332.22
868.638000011444,6339.84
868.638000011444,6347.46
869.101000070572,6347.46
869.726999998093,6362.7
870.111999988556,6362.7
870.527000188828,6377.94
870.527000188828,6370.32
871.006999969482,6370.32
871.569000005722,6385.56
871.569000005722,6377.94
872.509000062943,6400.8
872.973000049591,6400.8
873.483999967575,6416.04
873.945000171661,6416.04
874.350000143051,6423.66
874.755000114441,6423.66
875.262000083923,6431.28
875.262000083923,6438.9
875.690000057221,6438.9
876.069000005722,6438.9
876.069000005722,6454.14
876.498000144959,6454.14
876.498000144959,6461.76
877.052999973297,6454.14
877.601999998093,6469.38
878.161000013352,6484.62
878.661000013351,6484.62
879.185000181198,6492.24
879.660000085831,6492.24
880.143000125885,6507.48
880.56299996376,6515.1
881.121999979019,6507.48
881.121999979019,6515.1
881.679000139237,6515.1
882.22200012207,6530.34
882.22200012207,6522.72
882.730000019074,6530.34
883.218000173569,6530.34
883.81200003624,6537.96
883.81200003624,6545.58
884.275000095368,6545.58
884.857000112534,6553.2
885.389000177383,6560.82
886.22000002861,6560.82
886.22000002861,6568.44
886.756999969482,6576.06
887.331000089645,6576.06
887.78200006485,6583.68
888.180999994278,6583.68
888.787000179291,6591.3
889.348000049591,6606.54
890.150000095368,6614.16
890.557000160217,6614.16
890.557000160217,6606.54
891.019999980927,6614.16
891.019999980927,6621.78
891.459000110626,6621.78
891.854000091553,6621.78
892.710000038147,6629.4
893.09700012207,6621.78
893.580000162125,6637.02
894.125,6644.64
894.125,6637.02
894.685000181198,6652.26
895.621999979019,6659.88
896.177000045776,6667.5
896.177000045776,6659.88
896.621999979019,6675.12
897.103000164032,6667.5
897.637000083923,6682.74
898.177999973297,6690.36
898.733000040054,6697.98
899.264000177383,6713.22
899.702000141144,6705.6
900.264000177383,6720.84
900.746000051498,6720.84
901.151000022888,6728.46
902.276000022888,6728.46
902.598999977112,6736.08
903.078999996185,6736.08
903.499000072479,6751.32
904.074000120163,6758.94
904.509000062943,6758.94
904.927000045776,6766.56
905.906000137329,6774.18
906.292999982834,6789.42
906.292999982834,6781.8
906.87900018692,6781.8
907.374000072479,6789.42
907.374000072479,6797.04
907.804000139236,6804.66
908.337000131607,6804.66
908.337000131607,6797.04
908.899000167847,6804.66
909.904000043869,6819.9
910.445000171661,6819.9
910.445000171661,6827.52
910.979000091553,6827.52
911.539999961853,6827.52
911.539999961853,6835.14
912.455000162125,6842.76
912.945000171661,6842.76
913.460000038147,6850.38
913.900000095367,6850.38
914.335999965668,6850.38
914.335999965668,6858.0
914.764000177384,6865.62
915.291000127792,6865.62
915.720999956131,6873.24
916.169000148773,6873.24
917.036000013352,6888.48
917.970999956131,6896.1
917.970999956131,6888.48
918.430000066757,6903.72
918.960999965668,6896.1
919.366000175476,6903.72
919.925000190735,6903.72
920.881999969482,6911.34
921.899000167847,6918.96
922.40499997139,6926.58
922.986000061035,6926.58
923.884000062943,6934.2
924.398000001907,6949.44
924.864000082016,6941.82
925.361000061035,6957.06
925.868000030518,6949.44
926.44200015068,6964.68
927.005000114441,6964.68
927.40700006485,6972.3
927.880000114441,6964.68
928.335000038147,6979.92
928.335000038147,6972.3
928.891999959946,6979.92
929.953999996185,6987.54
930.358999967575,6987.54
930.358999967575,6995.16
930.786000013351,7002.78
931.185000181198,6995.16
931.581000089645,6995.16
932.113000154495,7002.78
932.50400018692,7010.4
932.975000143051,7010.4
933.430000066757,7018.02
933.965000152588,7018.02
